Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,11.975000381469727,12.112500190734863,11.8125,11.837499618530273,6.952556610107422,50200800
2014-01-03,11.837499618530273,11.975000381469727,11.737500190734863,11.949999809265137,7.018632411956787,36052000
2014-01-06,12.0625,12.074999809265137,11.6875,11.712499618530273,6.879141330718994,43120800
2014-01-07,11.75,11.925000190734863,11.75,11.800000190734863,6.9305338859558105,29262400
2014-01-08,11.875,11.912500381469727,11.762499809265137,11.774999618530273,6.915848731994629,23578400
2014-01-09,11.762499809265137,12.100000381469727,11.737500190734863,11.9375,7.011291027069092,66487200
2014-01-10,12.0,12.125,11.949999809265137,11.975000381469727,7.0333147048950195,47050400
2014-01-13,12.087499618530273,12.137499809265137,11.9375,11.9375,7.011291027069092,42516800
2014-01-14,11.837499618530273,11.837499618530273,11.649999618530273,11.712499618530273,6.879141330718994,45532800
2014-01-15,11.774999618530273,11.824999809265137,11.712499618530273,11.712499618530273,6.879141330718994,29101600
2014-01-16,11.837499618530273,11.850000381469727,11.675000190734863,11.699999809265137,6.871798515319824,29060800
2014-01-17,11.699999809265137,11.762499809265137,11.662500381469727,11.712499618530273,6.879141330718994,18024800
2014-01-20,11.774999618530273,11.800000190734863,11.699999809265137,11.75,6.90116548538208,18351200
2014-01-21,11.762499809265137,11.800000190734863,11.574999809265137,11.574999809265137,6.798382759094238,34576800
2014-01-22,11.537500381469727,11.574999809265137,11.387499809265137,11.387499809265137,6.688257217407227,43805600
2014-01-23,11.387499809265137,11.537500381469727,11.387499809265137,11.449999809265137,6.724966049194336,25460000
2014-01-24,11.4375,11.512499809265137,11.375,11.512499809265137,6.761673927307129,23686400
2014-01-27,11.387499809265137,11.425000190734863,11.262499809265137,11.262499809265137,6.614840507507324,35210400
2014-02-05,11.037500381469727,11.225000381469727,11.0,11.0,6.460665702819824,63645600
2014-02-06,11.112500190734863,11.112500190734863,11.0,11.0,6.460665702819824,25795200
2014-02-07,11.112500190734863,11.375,11.087499618530273,11.3125,6.644207000732422,44922400
2014-02-10,11.4375,11.475000381469727,11.262499809265137,11.262499809265137,6.614840507507324,27774400
2014-02-11,11.274999618530273,11.350000381469727,11.274999618530273,11.350000381469727,6.666233062744141,15883200
